Genome ID,Taxonomy ID,NCBI taxonomy,BSH,Bai genes,3¦ÁHSDH,3¦ÂHSDH,7¦ÁHSDH,7¦ÂHSDH,12¦ÁHSDH
GCF_020181455.1,33038,d__Bacteria;p__Firmicutes;c__Clostridia;o__Eubacteriales;f__Lachnospiraceae;g__Mediterraneibacter;s__[Ruminococcus] gnavus,WP_004614568.1,,WP_039959745.1,,,,
GCF_000169475.1,33038,d__Bacteria;p__Firmicutes;c__Clostridia;o__Eubacteriales;f__Lachnospiraceae;g__Mediterraneibacter;s__[Ruminococcus] gnavus,,  fig|411470.6.peg.440     fig|411470.6.peg.1652  fig|411470.6.peg.441 ,,,,fig|411470.6.peg.2261,
GCF_000210035.1,33039,d__Bacteria;p__Firmicutes;c__Clostridia;o__Eubacteriales;f__Lachnospiraceae;g__Mediterraneibacter;s__[Ruminococcus] torques,,      fig|657313.3.peg.2047 fig|657313.3.peg.2046   ,,,,fig|657313.3.peg.1413,
GCF_000153925.1,33039,d__Bacteria;p__Firmicutes;c__Clostridia;o__Eubacteriales;f__Lachnospiraceae;g__Mediterraneibacter;s__[Ruminococcus] torques,,  fig|411460.6.peg.2004 fig|411460.6.peg.2003       fig|411460.6.peg.2005 ,,,,,
GCF_020735705.1,33043,d__Bacteria;p__Firmicutes;c__Clostridia;o__Eubacteriales;f__Lachnospiraceae;g__Coprococcus;s__Coprococcus eutactus,WP_004849896.1,,,,,,WP_004851555.1
GCF_005347505.1,33945,d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Enterococcaceae;g__Enterococcus;s__Enterococcus avium,WP_002287105.1 WP_010743572.1,,,,,,
GCF_000008065.1,33959,d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus johnsonii,WP_011161986.1 WP_011162170.1,,,,,,
GCF_000204985.1,33959,d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus johnsonii,WP_014567501.1 WP_014567380.1,,,,,,
GCF_000498675.1,33959,d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus johnsonii,WP_023599631.1,,,,,,
GCF_001714745.1,33959,d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus johnsonii,WP_069168475.1 WP_004897162.1,,,,,,
GCF_002176835.1,33959,d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus johnsonii,WP_087713076.1,,,,,,
GCF_002176855.1,33959,d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus johnsonii,WP_087713076.1,,,,,,
GCF_003316915.1,33959,d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus johnsonii,WP_086874874.1 WP_086874957.1,,,,,,
GCF_004011315.1,33959,d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus johnsonii,WP_014567501.1 WP_004897162.1,,,,,,
GCF_009769185.1,33959,d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus johnsonii,WP_158172258.1,,,,,,
GCF_010586925.1,33959,d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus johnsonii,WP_086874874.1,,,,,,
GCF_013487865.1,33959,d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus johnsonii,WP_180872743.1,,,,,,
GCF_014058685.1,33959,d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus johnsonii,WP_004897359.1 WP_135014566.1,,,,,,
GCF_014841035.1,33959,d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus johnsonii,WP_014567501.1 WP_004897162.1,,,,,,
GCF_022213385.1,33959,d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus johnsonii,WP_004897359.1 WP_011162170.1,,,,,,
GCF_022810665.1,33959,d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus johnsonii,WP_004897359.1 WP_243536505.1,,,,,,
GCF_024362205.1,33987,d__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__;g__Exiguobacterium;s__Exiguobacterium aurantiacum,WP_255177147.1,,,,,,
GCF_009428965.1,35787,d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Limosilactobacillus;s__Limosilactobacillus pontis,,,,,,,WP_057806522.1
GCF_013781885.1,36845,d__Bacteria;p__Firmicutes;c__Clostridia;o__Eubacteriales;f__Clostridiaceae;g__Clostridium;s__Clostridium intestinale,,,,WP_243186721.1,,,
GCF_000018525.1,36855,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Hyphomicrobiales;f__Brucellaceae;g__Brucella;s__Brucella canis,,,,,WP_004686923.1,,
GCF_000238195.1,36855,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Hyphomicrobiales;f__Brucellaceae;g__Brucella;s__Brucella canis,,,,,WP_004686923.1,,
GCF_000691585.1,36855,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Hyphomicrobiales;f__Brucellaceae;g__Brucella;s__Brucella canis,,,,,WP_004686923.1,,
GCF_000740335.1,36855,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Hyphomicrobiales;f__Brucellaceae;g__Brucella;s__Brucella canis,,,,,WP_004686923.1,,
GCF_001715365.1,36855,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Hyphomicrobiales;f__Brucellaceae;g__Brucella;s__Brucella canis,,,,,WP_004686923.1,,
GCF_001715405.1,36855,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Hyphomicrobiales;f__Brucellaceae;g__Brucella;s__Brucella canis,,,,,WP_004686923.1,,
GCF_002591255.1,36855,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Hyphomicrobiales;f__Brucellaceae;g__Brucella;s__Brucella canis,,,,,WP_004686923.1,,
GCF_003010715.1,36855,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Hyphomicrobiales;f__Brucellaceae;g__Brucella;s__Brucella canis,,,,,WP_004686923.1,,
GCF_000523235.1,37330,d__Bacteria;p__Actinobacteria;c__Actinomycetes;o__Corynebacteriales;f__Nocardiaceae;g__Nocardia;s__Nocardia nova,,,,,,,WP_025348351.1
GCF_000157355.2,37734,d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Enterococcaceae;g__Enterococcus;s__Enterococcus casseliflavus,WP_015509960.1,,,,,,
GCF_003641225.1,37734,d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Enterococcaceae;g__Enterococcus;s__Enterococcus casseliflavus,WP_002287105.1 WP_121261033.1,,,,,,
GCF_009707345.1,37734,d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Enterococcaceae;g__Enterococcus;s__Enterococcus casseliflavus,WP_010749443.1,,,,,,
GCF_014844215.1,37734,d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Enterococcaceae;g__Enterococcus;s__Enterococcus casseliflavus,WP_118215480.1,,,,,,
GCF_016127635.1,37734,d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Enterococcaceae;g__Enterococcus;s__Enterococcus casseliflavus,WP_010749443.1,,,,,,
GCF_016727305.1,37734,d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Enterococcaceae;g__Enterococcus;s__Enterococcus casseliflavus,WP_201689453.1,,,,,,
GCF_016727325.1,37734,d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Enterococcaceae;g__Enterococcus;s__Enterococcus casseliflavus,WP_201705089.1,,,,,,
GCF_016727345.1,37734,d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Enterococcaceae;g__Enterococcus;s__Enterococcus casseliflavus,WP_060792253.1,,,,,,
GCF_022870765.1,37734,d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Enterococcaceae;g__Enterococcus;s__Enterococcus casseliflavus,WP_005236690.1,,,,,,
GCF_023523715.1,37734,d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Enterococcaceae;g__Enterococcus;s__Enterococcus casseliflavus,WP_225001016.1,,,,,,
GCF_000010805.1,37919,d__Bacteria;p__Actinobacteria;c__Actinomycetes;o__Corynebacteriales;f__Nocardiaceae;g__Rhodococcus;s__Rhodococcus opacus,,,,,,,WP_015889592.1
GCF_001685605.1,37919,d__Bacteria;p__Actinobacteria;c__Actinomycetes;o__Corynebacteriales;f__Nocardiaceae;g__Rhodococcus;s__Rhodococcus opacus,,,,,,,WP_005571067.1
GCF_019856255.1,37919,d__Bacteria;p__Actinobacteria;c__Actinomycetes;o__Corynebacteriales;f__Nocardiaceae;g__Rhodococcus;s__Rhodococcus opacus,,,,,,,WP_005571067.1
GCF_020542785.1,37919,d__Bacteria;p__Actinobacteria;c__Actinomycetes;o__Corynebacteriales;f__Nocardiaceae;g__Rhodococcus;s__Rhodococcus opacus,,,,,,,WP_005238864.1
GCF_022655485.1,37919,d__Bacteria;p__Actinobacteria;c__Actinomycetes;o__Corynebacteriales;f__Nocardiaceae;g__Rhodococcus;s__Rhodococcus opacus,,,,,,,WP_005571067.1
GCF_022985635.1,37919,d__Bacteria;p__Actinobacteria;c__Actinomycetes;o__Corynebacteriales;f__Nocardiaceae;g__Rhodococcus;s__Rhodococcus opacus,,,,,,,WP_247252942.1
GCF_016894325.1,37930,d__Bacteria;p__Actinobacteria;c__Actinomycetes;o__Micrococcales;f__Micrococcaceae;g__Glutamicibacter;s__Glutamicibacter protophormiae,,,,,,,WP_204676657.1
GCF_900478115.1,38310,d__Bacteria;p__Actinobacteria;c__Actinomycetes;o__Corynebacteriales;f__Nocardiaceae;g__Rhodococcus;s__Rhodococcus coprophilus,WP_072698722.1,,,,,,WP_072699011.1
GCF_017809215.1,38875,d__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Bacillaceae;g__Heyndrickxia;s__Heyndrickxia oleronia,,,,,,,WP_071975080.1
GCF_000146185.1,39485,d__Bacteria;p__Firmicutes;c__Clostridia;o__Eubacteriales;f__Lachnospiraceae;g__Lachnospira;s__Lachnospira eligens,WP_008396540.1 WP_012739862.1,,,,,,
GCF_020735745.1,39485,d__Bacteria;p__Firmicutes;c__Clostridia;o__Eubacteriales;f__Lachnospiraceae;g__Lachnospira;s__Lachnospira eligens,WP_008396540.1 WP_012739862.1,,,,,,
GCF_900209925.1,39488,d__Bacteria;p__Firmicutes;c__Clostridia;o__Eubacteriales;f__Lachnospiraceae;g__Anaerobutyricum;s__Anaerobutyricum hallii,WP_005347230.1 WP_096240835.1,,,,,,
GCF_000185905.1,39645,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Hyphomicrobiales;f__Phyllobacteriaceae;g__Mesorhizobium;s__Mesorhizobium ciceri,,,WP_013533498.1,,WP_013533498.1,,
GCF_001618825.1,39645,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Hyphomicrobiales;f__Phyllobacteriaceae;g__Mesorhizobium;s__Mesorhizobium ciceri,,,WP_063169384.1,,WP_063169384.1,,
GCF_024371385.1,39645,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Hyphomicrobiales;f__Phyllobacteriaceae;g__Mesorhizobium;s__Mesorhizobium ciceri,,,WP_024505248.1,,WP_024505248.1,,
GCF_019334405.1,40214,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Moraxellales;f__Moraxellaceae;g__Acinetobacter;s__Acinetobacter johnsonii,,,,,WP_219191754.1,,
GCF_002993105.1,40216,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Moraxellales;f__Moraxellaceae;g__Acinetobacter;s__Acinetobacter radioresistens,,,,,WP_034670002.1,,
GCF_003258335.1,40216,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Moraxellales;f__Moraxellaceae;g__Acinetobacter;s__Acinetobacter radioresistens,,,,,WP_034670002.1,,
GCF_005519305.1,40216,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Moraxellales;f__Moraxellaceae;g__Acinetobacter;s__Acinetobacter radioresistens,,,,,WP_138000683.1,,
GCF_006757745.1,40216,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Moraxellales;f__Moraxellaceae;g__Acinetobacter;s__Acinetobacter radioresistens,,,,,WP_005025726.1,,
GCF_000210015.1,40520,d__Bacteria;p__Firmicutes;c__Clostridia;o__Eubacteriales;f__Lachnospiraceae;g__Blautia;s__Blautia obeum,,        fig|657314.3.peg.740  ,,,,,
GCF_016724805.1,40545,d__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Sutterellaceae;g__Sutterella;s__Sutterella wadsworthensis,,,,WP_021995713.1,,,
GCF_014070215.1,42858,d__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Staphylococcaceae;g__Mammaliicoccus;s__Mammaliicoccus lentus,,,,,,,WP_182093735.1
GCF_021391315.1,43057,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Paracoccaceae;g__Cereibacter;s__Cereibacter azotoformans,,,,,WP_101342021.1,,
GCF_022227035.1,43057,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Paracoccaceae;g__Cereibacter;s__Cereibacter azotoformans,,,,,WP_011911125.1,,
GCF_000196695.1,43767,d__Bacteria;p__Actinobacteria;c__Actinomycetes;o__Corynebacteriales;f__Nocardiaceae;g__Prescottella;s__Prescottella equi,,,,,,,WP_005517125.1  WP_013417485.1
GCF_002094405.3,43767,d__Bacteria;p__Actinobacteria;c__Actinomycetes;o__Corynebacteriales;f__Nocardiaceae;g__Prescottella;s__Prescottella equi,,,,,,,WP_005517125.1  WP_013417485.1
GCF_003013675.1,43767,d__Bacteria;p__Actinobacteria;c__Actinomycetes;o__Corynebacteriales;f__Nocardiaceae;g__Prescottella;s__Prescottella equi,,,,,,,WP_005517125.1  WP_106851872.1
GCF_007197835.1,43767,d__Bacteria;p__Actinobacteria;c__Actinomycetes;o__Corynebacteriales;f__Nocardiaceae;g__Prescottella;s__Prescottella equi,,,,,,,WP_005517125.1  WP_005517028.1
GCF_016025875.1,43767,d__Bacteria;p__Actinobacteria;c__Actinomycetes;o__Corynebacteriales;f__Nocardiaceae;g__Prescottella;s__Prescottella equi,,,,,,,WP_005517125.1  WP_013417485.1
GCF_019703915.1,43767,d__Bacteria;p__Actinobacteria;c__Actinomycetes;o__Corynebacteriales;f__Nocardiaceae;g__Prescottella;s__Prescottella equi,,,,,,,WP_005517125.1  WP_005517028.1
GCF_019703975.1,43767,d__Bacteria;p__Actinobacteria;c__Actinomycetes;o__Corynebacteriales;f__Nocardiaceae;g__Prescottella;s__Prescottella equi,,,,,,,WP_005517125.1  WP_013417485.1
GCF_019703995.1,43767,d__Bacteria;p__Actinobacteria;c__Actinomycetes;o__Corynebacteriales;f__Nocardiaceae;g__Prescottella;s__Prescottella equi,,,,,,,WP_005517125.1  WP_005517028.1
GCF_019704015.1,43767,d__Bacteria;p__Actinobacteria;c__Actinomycetes;o__Corynebacteriales;f__Nocardiaceae;g__Prescottella;s__Prescottella equi,,,,,,,WP_005517125.1  WP_013417485.1
GCF_019704055.1,43767,d__Bacteria;p__Actinobacteria;c__Actinomycetes;o__Corynebacteriales;f__Nocardiaceae;g__Prescottella;s__Prescottella equi,,,,,,,WP_005517125.1  WP_013417485.1
GCF_019704075.1,43767,d__Bacteria;p__Actinobacteria;c__Actinomycetes;o__Corynebacteriales;f__Nocardiaceae;g__Prescottella;s__Prescottella equi,,,,,,,WP_005517125.1  WP_005517028.1
GCF_021654675.1,43767,d__Bacteria;p__Actinobacteria;c__Actinomycetes;o__Corynebacteriales;f__Nocardiaceae;g__Prescottella;s__Prescottella equi,,,,,,,WP_005517125.1  WP_013417485.1
GCF_022179365.1,43767,d__Bacteria;p__Actinobacteria;c__Actinomycetes;o__Corynebacteriales;f__Nocardiaceae;g__Prescottella;s__Prescottella equi,,,,,,,WP_005517125.1  WP_005517028.1
GCF_022691665.1,43767,d__Bacteria;p__Actinobacteria;c__Actinomycetes;o__Corynebacteriales;f__Nocardiaceae;g__Prescottella;s__Prescottella equi,,,,,,,WP_005517125.1  WP_242420200.1
GCF_022691685.1,43767,d__Bacteria;p__Actinobacteria;c__Actinomycetes;o__Corynebacteriales;f__Nocardiaceae;g__Prescottella;s__Prescottella equi,,,,,,,WP_005517125.1  WP_013417485.1
GCF_900474605.1,44008,d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Enterococcaceae;g__Enterococcus;s__Enterococcus cecorum,WP_016250736.1 WP_016250590.1,,,,,,
GCF_001298525.1,45610,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Moraxellales;f__Moraxellaceae;g__Psychrobacter;s__Psychrobacter urativorans,,,,,WP_062533774.1,,
GCF_000147835.2,46429,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Sphingobium;s__Sphingobium chlorophenolicum,,,,,,,WP_013849471.1
GCF_002327185.1,46867,d__Bacteria;p__Firmicutes;c__Clostridia;o__Eubacteriales;f__Clostridiaceae;g__Clostridium;s__Clostridium chauvoei,,,,,,,WP_021874567.1
GCF_002327205.1,46867,d__Bacteria;p__Firmicutes;c__Clostridia;o__Eubacteriales;f__Clostridiaceae;g__Clostridium;s__Clostridium chauvoei,,,,,,,WP_021874567.1
GCF_004328885.1,46867,d__Bacteria;p__Firmicutes;c__Clostridia;o__Eubacteriales;f__Clostridiaceae;g__Clostridium;s__Clostridium chauvoei,,,,,,,WP_021874567.1
GCF_900168365.1,46867,d__Bacteria;p__Firmicutes;c__Clostridia;o__Eubacteriales;f__Clostridiaceae;g__Clostridium;s__Clostridium chauvoei,,,,,,,WP_021874567.1
GCF_019797825.1,47493,d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Limosilactobacillus;s__Limosilactobacillus panis,WP_222259731.1,,,,,,
GCF_002222615.2,47678,d__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides caccae,,,,,WP_005679507.1,,
GCF_016726305.1,47678,d__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides caccae,,,,,WP_005679507.1,,
GCF_016889745.1,47678,d__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides caccae,,,,,WP_005679507.1,,
GCF_018292205.1,47678,d__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides caccae,,,,,WP_005679507.1,,
GCF_020091545.1,47678,d__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides caccae,,,,,WP_055256233.1,,
GCF_000466885.3,47770,d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus crispatus,WP_021355422.1,,,,,,
GCF_003795065.1,47770,d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus crispatus,WP_005718943.1,,,,,,
GCF_003971565.1,47770,d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus crispatus,WP_005727549.1,,,,,,
GCF_009730275.1,47770,d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus crispatus,WP_005727549.1,,,,,,
GCF_009769205.1,47770,d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus crispatus,WP_158181839.1,,,,,,
GCF_009933525.1,47770,d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus crispatus,WP_054833042.1,,,,,,
GCF_013456995.1,47770,d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus crispatus,WP_054833042.1,,,,,,
GCF_013487905.1,47770,d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus crispatus,WP_005718943.1,,,,,,
GCF_016767795.1,47770,d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus crispatus,WP_005718943.1,,,,,,
GCF_018885325.1,47770,d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus crispatus,WP_005727549.1,,,,,,
GCF_018987235.1,47770,d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus crispatus,WP_054833042.1,,,,,,
GCF_020042005.1,47770,d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus crispatus,WP_005718943.1,,,,,,
GCF_020042125.1,47770,d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus crispatus,WP_005718943.1,,,,,,
GCF_020042225.1,47770,d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus crispatus,WP_005718943.1,,,,,,
GCF_020887095.1,47770,d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus crispatus,WP_060461845.1,,,,,,
GCF_021278925.1,47770,d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus crispatus,WP_005718943.1,,,,,,
GCF_021278945.1,47770,d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus crispatus,WP_005727549.1,,,,,,
GCF_000013325.1,48935,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Novosphingobium;s__Novosphingobium aromaticivorans,,,WP_011445211.1,,WP_011445211.1,,WP_011906959.1
GCF_900638385.1,51161,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pasteurellales;f__Pasteurellaceae;g__Actinobacillus;s__Actinobacillus delphinicola,,,,,WP_126597926.1,,
GCF_000143725.1,52584,d__Bacteria;p__Spirochaetes;c__Spirochaetia;o__Brachyspirales;f__Brachyspiraceae;g__Brachyspira;s__Brachyspira pilosicoli,,,,WP_013245020.1,,,
GCF_000296575.1,52584,d__Bacteria;p__Spirochaetes;c__Spirochaetia;o__Brachyspirales;f__Brachyspiraceae;g__Brachyspira;s__Brachyspira pilosicoli,,,,WP_014932830.1,,,
GCF_000325665.1,52584,d__Bacteria;p__Spirochaetes;c__Spirochaetia;o__Brachyspirales;f__Brachyspiraceae;g__Brachyspira;s__Brachyspira pilosicoli,,,,WP_015274281.1,,,
GCF_001267395.1,53345,d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Enterococcaceae;g__Enterococcus;s__Enterococcus durans,WP_053109026.1,,,,,,
GCF_002277935.1,53345,d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Enterococcaceae;g__Enterococcus;s__Enterococcus durans,WP_002287105.1 WP_081133629.1,,,,,,
GCF_015999505.1,53345,d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Enterococcaceae;g__Enterococcus;s__Enterococcus durans,WP_016176622.1,,,,,,
GCF_019048325.1,53345,d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Enterococcaceae;g__Enterococcus;s__Enterococcus durans,WP_016176622.1,,,,,,
GCF_023375285.1,53345,d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Enterococcaceae;g__Enterococcus;s__Enterococcus durans,WP_002295271.1 WP_249459405.1,,,,,,
GCF_000504125.1,53346,d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Enterococcaceae;g__Enterococcus;s__Enterococcus mundtii,WP_023519707.1,,,,,,
GCF_002216705.1,53346,d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Enterococcaceae;g__Enterococcus;s__Enterococcus mundtii,WP_010735404.1,,,,,,
GCF_002813755.1,53346,d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Enterococcaceae;g__Enterococcus;s__Enterococcus mundtii,WP_071867091.1,,,,,,
GCF_003957375.1,53346,d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Enterococcaceae;g__Enterococcus;s__Enterococcus mundtii,WP_034688747.1,,,,,,
GCF_005158285.1,53346,d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Enterococcaceae;g__Enterococcus;s__Enterococcus mundtii,WP_023519707.1,,,,,,
